,Unnamed: 0,id,labeler_id,area,geometry,haus
64,66,70,3,"MULTIPOLYGON (((48.40465271808769 11.98973152047984, 48.40467497590768 11.98971408612124, 48.40468912932864 11.98975237859747, 48.40478092299734 11.98968324071757, 48.40480229045087 11.989761024779, 48.4048217856969 11.98982748044989, 48.40471494838044 11.98991331113836, 48.40469536151475 11.98983820928595, 48.40465271808769 11.98973152047984)))","MULTIPOLYGON (((4499347.230403593 5362980.770218435, 4499345.939875596 5362983.24541355, 4499348.775246849 5362984.81889385, 4499343.65757235 5362995.026842216, 4499349.416987759 5362997.402142403, 4499354.337621191 5362999.569366479, 4499360.691038013 5362987.688446357, 4499355.130232695 5362985.511108458, 4499347.230403593 5362980.770218435)))",12.0
65,67,71,3,"MULTIPOLYGON (((48.40335890944225 11.98599318869415, 48.40337226447512 11.98604415066543, 48.40338829050996 11.98611388809982, 48.40331973465888 11.98614473350349, 48.40332062499522 11.98616216786208, 48.40328857287786 11.98617960222068, 48.40328501153026 11.9861648500711, 48.40322802993445 11.98619167216125, 48.40321556520185 11.98612595804038, 48.4032031004662 11.98607097275558, 48.403269152876 11.98603945977084, 48.40326381085244 11.98602604872576, 48.40329391489882 11.98601196415725, 48.40329836658255 11.98602403409782, 48.40335890944225 11.98599318869415)))","MULTIPOLYGON (((4499070.419200601 5362836.942435876, 4499074.192778929 5362838.426835475, 4499079.356576484 5362840.208007811, 4499081.63911092 5362832.584318203, 4499082.930001624 5362832.68309943, 4499084.220261658 5362829.118735731, 4499083.127915045 5362828.72290804, 4499085.112786025 5362822.386308939, 4499080.246937057 5362821.001090701, 4499076.175471306 5362819.615738356, 4499073.843461511 5362826.961060166, 4499072.85037735 5362826.367209021, 4499071.808111121 5362829.714909842, 4499072.701879548 5362830.209773819, 4499070.419200601 5362836.942435876)))",13.0
66,68,72,3,"MULTIPOLYGON (((48.40241264126527 11.98643642670504, 48.40249811500522 11.98663491017214, 48.40245149789583 11.98665581155972, 48.40240698030007 11.98671347905354, 48.40232862923685 11.98651365448193, 48.40237136619538 11.98646671582417, 48.40241264126527 11.98643642670504)), ((48.40232716738166 11.98651152855746, 48.40228767295125 11.98642111827092, 48.40231915419771 11.98638546473376, 48.40234853586603 11.98636668927065, 48.40238561184023 11.98645732809262, 48.40235890125287 11.98647878576474, 48.40232716738166 11.98651152855746)))","MULTIPOLYGON (((4499103.21961337 5362731.713385557, 4499117.917554306 5362741.215457982, 4499119.46429823 5362736.031457876, 4499123.733365998 5362731.080470239, 4499108.936241538 5362722.370429041, 4499105.461545295 5362727.123290093, 4499103.21961337 5362731.713385557)), ((4499108.778803639 5362722.207899654, 4499102.083778678 5362717.817313834, 4499099.444461646 5362721.318421423, 4499098.054817243 5362724.585848529, 4499104.766713531 5362728.707498588, 4499106.355010455 5362725.737059329, 4499108.778803639 5362722.207899654)))",14.0
67,69,73,3,"MULTIPOLYGON (((48.4117714270505 11.98821461587791, 48.41180080325844 11.98828032999877, 48.41178032893348 11.98828301220779, 48.41181860701258 11.98837018400077, 48.4117705368621 11.98840505271797, 48.41172869799046 11.98845065027122, 48.41170021193048 11.98838493615035, 48.41168952965388 11.9883929827774, 48.4116574828106 11.98831519871597, 48.41166104357197 11.98830849319343, 48.4116574828106 11.98829508214835, 48.41170439841423 11.9882482588946, 48.4117714270505 11.98821461587791)), ((48.4117616349774 11.98821595698242, 48.41173644522792 11.98814633495203, 48.41167973756502 11.98817840605621, 48.41163077709246 11.98824143796806, 48.41164475567939 11.98828312761179, 48.4116521416681 11.98827898889427, 48.41165837300098 11.98829105883483, 48.4117616349774 11.98821595698242)))","MULTIPOLYGON (((4499235.034045063 5363772.374551789, 4499239.899312396 5363775.640435053, 4499240.097545839 5363773.363692585, 4499246.551454661 5363777.619226407, 4499249.132006743 5363772.273528893, 4499252.506915375 5363767.620628038, 4499247.641662619 5363764.453717094, 4499248.237182372 5363763.265778852, 4499242.478330747 5363759.703046789, 4499241.981979207 5363760.09906967, 4499240.989104618 5363759.703261876, 4499237.523544347 5363764.92070755, 4499235.034045063 5363772.374551789)), ((4499235.133168051 5363771.285673733, 4499229.978660976 5363768.48536475, 4499232.351954589 5363762.179211821, 4499237.017403573 5363756.734202278, 4499240.103907472 5363758.288152322, 4499239.797637734 5363759.109507337, 4499240.691273708 5363759.802292752, 4499235.133168051 5363771.285673733)))",15.0
68,70,74,3,"MULTIPOLYGON (((48.40040508915865 11.99385444942313, 48.40045603003887 11.9938300251301, 48.40049787818499 11.9938300251301, 48.40052369936438 11.99395743005831, 48.40047739930927 11.99396413558084, 48.40043822230667 11.99399632208902, 48.40043466075947 11.99398693435747, 48.40041774340691 11.99399095767099, 48.40041418185832 11.99394804232675, 48.40040438759831 11.99392390244562, 48.40042041456823 11.99391585581857, 48.40040508915865 11.99385444942313)))","MULTIPOLYGON (((4499652.458065053 5362508.410930504, 4499650.649949337 5362514.07559799, 4499650.650285756 5362518.729038887, 4499660.084317735 5362521.599634863, 4499660.580471612 5362516.451114379, 4499662.963450238 5362512.094532374, 4499662.26829735 5362511.698543325, 4499662.566076065 5362509.817342309, 4499659.388332173 5362509.421528267, 4499657.600789469 5362508.332550392, 4499657.005094432 5362510.114763865, 4499652.458065053 5362508.410930504)))",16.0
69,71,75,3,"MULTIPOLYGON (((48.3973562241991 11.99615079658471, 48.39736601904595 11.99613738553963, 48.39742389764811 11.99622321622811, 48.39729211242754 11.99643376963578, 48.39725738518419 11.9963828076645, 48.39722800057517 11.9963479389473, 48.39726718005008 11.99628624813996, 48.39728498889236 11.99629965918504, 48.39729923596169 11.99632245796166, 48.39730279772839 11.99633452790223, 48.39739095137494 11.99620041745148, 48.39737047124846 11.99617359536134, 48.3973562241991 11.99615079658471)), ((48.39732580477868 11.99610713130824, 48.39723854146202 11.99624258286349, 48.39728484446499 11.99630293256632, 48.39730101684507 11.99633452790223, 48.39739095137494 11.99619907634698, 48.39737136168892 11.99617359536134, 48.39732580477868 11.99610713130824)))","MULTIPOLYGON (((4499822.479525482 5362169.372865879, 4499821.486475622 5362170.462076981, 4499827.842551755 5362176.897808674, 4499843.433573709 5362162.242911118, 4499839.659654431 5362158.38145018, 4499837.077471517 5362155.114035944, 4499832.509394656 5362159.470904766, 4499833.502571519 5362161.451176005, 4499835.190899724 5362163.03535702, 4499836.084702628 5362163.431383582, 4499826.15413963 5362173.234312057, 4499824.16785441 5362170.957041412, 4499822.479525482 5362169.372865879)), ((4499819.245941999 5362165.990417941, 4499829.275819591 5362156.286476507, 4499833.744967028 5362161.435106238, 4499836.084694784 5362163.23335257, 4499826.054830119 5362173.234316166, 4499824.167858539 5362171.056056784, 4499819.245941999 5362165.990417941)))",17.0
70,72,76,3,"MULTIPOLYGON (((48.40762255464594 11.98755014740578, 48.40756379738552 11.98755685292832, 48.40751572321283 11.98758635722748, 48.40754599214167 11.98778081738106, 48.40759762733162 11.98775935970894, 48.40765654542511 11.9877466854814, 48.40762255464594 11.98755014740578)))","MULTIPOLYGON (((4499185.772488361 5363311.03380824, 4499186.267928924 5363304.500018648, 4499188.45148037 5363299.153911494, 4499202.84901116 5363302.517571718, 4499201.261245361 5363308.259562445, 4499200.323893674 5363314.811302166, 4499185.772488361 5363311.03380824)))",18.0
71,73,77,3,"MULTIPOLYGON (((48.40035918457055 11.97715145781314, 48.4003912385338 11.97722387745654, 48.40040370395851 11.97723997071063, 48.400410827057 11.97727618053233, 48.40043486750695 11.97732848360812, 48.40039658085909 11.97733787133967, 48.40035028068828 11.97740224435603, 48.4003253498096 11.9773432357577, 48.40033247291905 11.97733921244418, 48.40031822669918 11.97729897930896, 48.4003128843657 11.9772895915774, 48.4003030900862 11.97729495599543, 48.4003060243241 11.9773155749499, 48.40029266848617 11.97732630378596, 48.40025972407089 11.97723644978396, 48.40027281684672 11.97722387745654, 48.40031911708802 11.97716084554469, 48.40035918457055 11.97715145781314)))","MULTIPOLYGON (((4498415.664116805 5362503.530252946, 4498421.027548667 5362507.09304523, 4498422.219593077 5362508.478834396, 4498424.901019956 5362509.270136752, 4498428.774630682 5362511.942277406, 4498429.468531583 5362507.684669067, 4498434.233631217 5362502.534802307, 4498429.863469189 5362499.76378656, 4498429.565785535 5362500.555949536, 4498426.586215629 5362498.972652142, 4498425.890917738 5362498.378794271, 4498426.287819255 5362497.289573054, 4498427.814670715 5362497.615415515, 4498428.608674143 5362496.130041067, 4498421.954257047 5362492.468597736, 4498421.023742575 5362493.924760517, 4498416.357951502 5362499.074617351, 4498415.664116805 5362503.530252946)))",19.0
72,74,78,3,"MULTIPOLYGON (((48.40536436074083 11.99433710395251, 48.40541955934422 11.99432235180293, 48.40547564818627 11.99433039842997, 48.40548009967902 11.99454631625567, 48.40543024293793 11.99454363404666, 48.40537326374542 11.99455436288272, 48.40536436074083 11.99433710395251)))","MULTIPOLYGON (((4499688.233001397 5363059.871056893, 4499687.141171813 5363066.009122467, 4499687.737345324 5363072.246070119, 4499703.723674404 5363072.740039906, 4499703.524737678 5363067.196064904, 4499704.318690404 5363060.860022605, 4499688.233001397 5363059.871056893)))",20.0
73,75,79,3,"MULTIPOLYGON (((48.40176450200361 11.98132931525778, 48.40178408999797 11.98140307600569, 48.40181080088718 11.98151706988882, 48.40171642234912 11.98158144290518, 48.40171286089141 11.98156937296461, 48.40169683432871 11.98157071406912, 48.40167902703089 11.98159217174124, 48.40167987612169 11.98159906274668, 48.40159266154799 11.98164715702604, 48.4015659505442 11.98153048093389, 48.40154547209845 11.981459402395, 48.40156506017716 11.98144867355894, 48.40155704687315 11.98142051036428, 48.40158197714815 11.98140307600569, 48.40160779777722 11.98139502937864, 48.40161313997471 11.98141916925977, 48.4016336183932 11.98140844042372, 48.40162471473399 11.98138161833357, 48.40164875461026 11.98136150176595, 48.40167279447517 11.98136016066145, 48.40167813666583 11.98137893612455, 48.40169505359921 11.98137223060201, 48.40169060177517 11.98134674961637, 48.40171018979798 11.98132529194425, 48.40173779109006 11.98132260973524, 48.40174313327388 11.98134540851187, 48.40176450200361 11.98132931525778)))","MULTIPOLYGON (((4498725.055508707 5362659.717844363, 4498730.517574419 5362661.894712338, 4498738.958848177 5362664.862944338, 4498743.722855289 5362654.367104523, 4498742.829053449 5362653.971284111, 4498742.927940551 5362652.189134837, 4498744.516299201 5362650.208625085, 4498745.026560882 5362650.302924154, 4498748.585425577 5362640.603988858, 4498739.945518 5362637.635776142, 4498734.68201226 5362635.359836078, 4498733.888110325 5362637.538182438, 4498731.802572445 5362636.647604975, 4498730.512304271 5362639.420111173, 4498729.917169725 5362642.2914604, 4498731.704732372 5362642.885084518, 4498730.910855845 5362645.162435569, 4498728.924598325 5362644.172829912, 4498727.435707553 5362646.846372666, 4498727.337034673 5362649.519587615, 4498728.727390645 5362650.113303419, 4498728.23132668 5362651.994553911, 4498726.344488683 5362651.499962234, 4498724.756183371 5362653.678490635, 4498724.558304097 5362656.747753625, 4498726.246561712 5362657.341397904, 4498725.055508707 5362659.717844363)))",21.0
74,76,80,3,"MULTIPOLYGON (((48.40837795406637 11.98751598126283, 48.40852306424805 11.98762595183244, 48.40849190565498 11.9876916659533, 48.4084687592592 11.98778554326882, 48.40832810016605 11.98765679723611, 48.40834857588103 11.98757096654763, 48.40837795406637 11.98751598126283)))","MULTIPOLYGON (((4499183.255970982 5363395.033407756, 4499191.400070778 5363411.168175539, 4499196.264646975 5363407.702645783, 4499203.214411096 5363405.12774818, 4499193.680376674 5363389.488129896, 4499187.326281044 5363391.765971883, 4499183.255970982 5363395.033407756)))",22.0
75,77,81,3,"MULTIPOLYGON (((48.40064769834287 12.00024399185823, 48.40069845015422 12.00023996854471, 48.40074943615333 12.00024443871371, 48.40075098267754 12.00040492439913, 48.400697559772 12.00040224219011, 48.40064947910905 12.00040224219011, 48.40064769834287 12.00034323359179, 48.40065304064118 12.00034323359179, 48.40065304064118 12.00030568266558, 48.40064591757664 12.00030568266558, 48.40064769834287 12.00024399185823)), ((48.40065482140716 12.00034993911432, 48.40065482140716 12.00032311702417, 48.40065215025817 12.00029093051599, 48.40067262906354 12.0002922716205, 48.40069132709603 12.00032177591967, 48.4006717386809 12.00035128021883, 48.40065482140716 12.00034993911432)))","MULTIPOLYGON (((4500125.578870443 5362535.374323706, 4500125.280896774 5362541.017833456, 4500125.611828967 5362546.687391694, 4500137.495095982 5362546.859510709, 4500137.296570144 5362540.918973804, 4500137.296642239 5362535.572487713, 4500132.927305278 5362535.374412377, 4500132.927297725 5362535.968466655, 4500130.14680916 5362535.968431984, 4500130.146818842 5362535.176359599, 4500125.578870443 5362535.374323706)), ((4500133.423811004 5362536.166491069, 4500131.437747813 5362536.166465991, 4500129.054475557 5362535.869409694, 4500129.153751283 5362538.146618422, 4500131.338394178 5362540.225833858, 4500133.523090049 5362538.04766375, 4500133.423811004 5362536.166491069)))",23.0
76,78,82,3,"MULTIPOLYGON (((48.40027954125529 12.00191899774694, 48.40031782799126 12.00186401246214, 48.40035700508658 12.00181305049086, 48.40045761885227 12.00196593640471, 48.40041821322446 12.00202006108157, 48.4003783743986 12.00207858918333, 48.4003267318792 12.00199812291288, 48.40033296459985 12.00198873518133, 48.40031871838011 12.00196861861372, 48.40031515682455 12.00197666524076, 48.40027954125529 12.00191899774694)), ((48.40031515682455 12.00196057198668, 48.40032584149047 12.00194179652357, 48.40035166275717 12.00194179652357, 48.40035166275717 12.00198068855429, 48.40034008770821 12.00199812291288, 48.40032851265661 12.00197800634527, 48.40031515682455 12.00196057198668)))","MULTIPOLYGON (((4500249.607405573 5362494.438669458, 4500245.535807447 5362498.695953581, 4500241.762123495 5362503.052256557, 4500253.082370564 5362514.240704175, 4500257.090242805 5362509.859004338, 4500261.424179833 5362505.429148016, 4500255.466155022 5362499.686382428, 4500254.771004739 5362500.379426272, 4500253.281501696 5362498.795220779, 4500253.877338057 5362498.399202268, 4500249.607405573 5362494.438669458)), ((4500252.68569221 5362498.399161837, 4500251.295398824 5362499.587231175, 4500251.295302411 5362502.45851095, 4500254.17511115 5362502.458608381, 4500255.466104061 5362501.171527295, 4500253.976591308 5362499.884350852, 4500252.68569221 5362498.399161837)))",24.0
77,79,83,3,"MULTIPOLYGON (((48.40407178127882 11.99378354203089, 48.40411184580543 11.99373794447764, 48.4041528006222 11.99370575796946, 48.40421957470929 11.99387473713739, 48.40417861994629 11.99390155922754, 48.40414968875816 11.9939399064242, 48.40415146940173 11.99387419230334, 48.40409492967582 11.99384255062922, 48.40407178127882 11.99378354203089)), ((48.40409581999857 11.99384120952471, 48.40404061995854 11.99388948928698, 48.40406911030927 11.99395252119883, 48.40409492967582 11.99402225863321, 48.40416348448203 11.9939659322439, 48.40415012965691 11.99393911015375, 48.40415191030044 11.99387473713739, 48.40409581999857 11.99384120952471)))","MULTIPOLYGON (((4499647.23736949 5362916.141207776, 4499643.861615652 5362920.59656324, 4499641.478837961 5362925.150846031, 4499653.990710666 5362932.575101862, 4499655.97631008 5362928.020858582, 4499658.81533493 5362924.803556913, 4499653.949827643 5362925.001908381, 4499651.606601547 5362918.714953943, 4499647.23736949 5362916.141207776)), ((4499651.507312227 5362918.813963503, 4499655.081545834 5362912.675554642, 4499659.74870857 5362915.843302081, 4499664.912327656 5362918.714009732, 4499660.742413812 5362926.337482114, 4499658.75638196 5362924.852588295, 4499653.990171068 5362925.050932687, 4499651.507312227 5362918.813963503)))",25.0
78,80,84,4,"MULTIPOLYGON (((48.39561484234675 11.99543093024677, 48.39564868024071 11.99542958914226, 48.39568607999205 11.99544165908283, 48.39566916106033 11.99569512783474, 48.39563087082566 11.99568305789417, 48.39559436150531 11.99568574010319, 48.39561484234675 11.99543093024677)))","MULTIPOLYGON (((4499769.163046132 5361975.736863766, 4499769.063926618 5361979.499580511, 4499769.957955911 5361983.65831829, 4499788.72799064 5361981.776033109, 4499787.833970046 5361977.518272274, 4499788.032400765 5361973.458493387, 4499769.163046132 5361975.736863766)))",0.0
79,81,85,4,"MULTIPOLYGON (((48.39760290829322 11.99590262059427, 48.39754770120688 11.99600588564135, 48.39754235858245 11.99600186232782, 48.39750674107187 11.99607562307573, 48.39749605581384 11.99606355313517, 48.39745865739304 11.99612792615152, 48.39741235454823 11.99606489423967, 48.39737050386378 11.99601259116388, 48.39747557572967 11.99583288315988, 48.39751564545186 11.99588786844469, 48.39755108591439 11.99583247303963, 48.39757619519441 11.99586506966806, 48.39760290829322 11.99590262059427)))","MULTIPOLYGON (((4499804.103188022 5362196.804494446, 4499811.749719236 5362190.665224988, 4499811.451765507 5362190.071147854, 4499816.913602229 5362186.110307401, 4499816.019767388 5362184.922164436, 4499820.78643824 5362180.76332377, 4499816.118675324 5362175.614730234, 4499812.245402111 5362170.96117793, 4499798.938461369 5362182.645578587, 4499803.010347056 5362187.101073071, 4499798.908479356 5362191.042176556, 4499801.322397388 5362193.834172404, 4499804.103188022 5362196.804494446)))",1.0
80,82,86,4,"MULTIPOLYGON (((48.39875466653822 11.99590700495023, 48.3987226115437 11.99593919145841, 48.39871459779192 11.99592578041333, 48.39866473441911 11.99597808348912, 48.39866918650795 11.9959914945342, 48.39864692605983 11.99601831662435, 48.39867541943168 11.99608537184972, 48.398708364873 11.99616583812017, 48.39873596779386 11.99614572155255, 48.39876891319598 11.99621143567342, 48.39880007774587 11.99618327247876, 48.3988303518618 11.99615242707509, 48.39880007774587 11.99608403074521, 48.39882322854204 11.99605989086408, 48.39878761192819 11.99597674238462, 48.39875466653822 11.99590700495023)))","MULTIPOLYGON (((4499804.433637576 5362324.877937495, 4499806.816842604 5362321.31337187, 4499805.823733353 5362320.422301458, 4499809.69645846 5362314.877410324, 4499810.689550614 5362315.372430819, 4499812.675582849 5362312.897021372, 4499817.641072023 5362316.065218675, 4499823.599645915 5362319.728440943, 4499822.110170822 5362322.797899157, 4499826.976359624 5362326.461166713, 4499824.891060282 5362329.926695641, 4499822.60714591 5362333.29321901, 4499817.542359331 5362329.927005954, 4499815.754948664 5362332.501410307, 4499809.597756391 5362328.541175353, 4499804.433637576 5362324.877937495)))",2.0
81,83,87,4,"MULTIPOLYGON (((48.40027965441671 11.9944508364341, 48.40028232558528 11.99450984503243, 48.40028677753255 11.99458494688485, 48.40015232855293 11.99459969903443, 48.40014965737755 11.99452057386849, 48.40014520541827 11.99446156527016, 48.40027965441671 11.9944508364341)))","MULTIPOLYGON (((4499696.6173407 5362494.459799588, 4499700.986730687 5362494.756550069, 4499706.547779135 5362495.251248864, 4499707.639191118 5362480.300689277, 4499701.780228204 5362480.004026987, 4499697.410814213 5362479.509255088, 4499696.6173407 5362494.459799588)))",4.0
82,84,88,4,"MULTIPOLYGON (((48.40085467787137 11.99691306126605, 48.40090364871899 11.99711422694216, 48.40085467787137 11.99713166130076, 48.40080036469431 11.99717189443598, 48.40078611860547 11.99711959136019, 48.40079146088926 11.99711422694216, 48.40079057050868 11.9971034981061, 48.40079680317248 11.99709813368807, 48.4007932416504 11.997084722643, 48.40078700898614 11.99708740485201, 48.40077810517877 11.99705521834384, 48.40078077632113 11.9970485128213, 48.4007816667019 11.99703644288073, 48.40077454365537 11.99703376067172, 48.40076563984579 11.9970310784627, 48.40075050336594 11.99697475207339, 48.40080481659624 11.99693586004267, 48.40085467787137 11.99691306126605)))","MULTIPOLYGON (((4499878.938144791 5362558.392632488, 4499893.833720637 5362563.837647827, 4499895.124496395 5362558.392136712, 4499898.103406313 5362552.35251952, 4499894.230547627 5362550.76849157, 4499893.833353494 5362551.362555924, 4499893.038927418 5362551.263570585, 4499892.641736379 5362551.956643733, 4499891.648695739 5362551.560638185, 4499891.84728088 5362550.867570829, 4499889.463981324 5362549.877554393, 4499888.967475723 5362550.174595798, 4499888.073752507 5362550.273631734, 4499887.87512254 5362549.481567386, 4499887.676486473 5362548.491485287, 4499883.505710231 5362546.808463836, 4499880.626115808 5362552.848091408, 4499878.938144791 5362558.392632488)))",5.0
83,85,89,4,"MULTIPOLYGON (((48.4004932765441 11.99182001771939, 48.40048793422899 11.99190450730335, 48.40048793422899 11.99201447787297, 48.40030718557102 11.9920024079324, 48.40030985673812 11.99189109625828, 48.40031252790509 11.9918052655698, 48.4004932765441 11.99182001771939)))","MULTIPOLYGON (((4499501.817165731 5362518.23005658, 4499508.07322671 5362517.635387491, 4499516.216112424 5362517.634600002, 4499515.320448585 5362497.53575048, 4499507.078259177 5362497.83357806, 4499500.722843322 5362498.131231021, 4499501.817165731 5362518.23005658)))",6.0
84,86,90,4,"MULTIPOLYGON (((48.40071399122507 11.99166813888652, 48.40065327488003 11.99165493249893, 48.40058933760087 11.99165875115496, 48.40057509145296 11.99202219047648, 48.40063830870395 11.99202219047648, 48.40069885472985 11.99203560152156, 48.40071399122507 11.99166813888652)))","MULTIPOLYGON (((4499490.573606925 5362542.774264074, 4499489.595050719 5362536.022810484, 4499489.877090698 5362528.913067866, 4499516.788129552 5362527.326276666, 4499516.788803629 5362534.355924927, 4499517.782479961 5362541.088442544, 4499490.573606925 5362542.774264074)))",7.0
85,87,91,4,"MULTIPOLYGON (((48.40161969585812 11.99254973162321, 48.40160723073139 11.99275357950834, 48.40155380872511 11.99274821509031, 48.40150216739903 11.99274955619482, 48.40150661923954 11.99254704941419, 48.4015627123967 11.99254302610067, 48.40161969585812 11.99254973162321)))","MULTIPOLYGON (((4499555.860736909 5362643.480866794, 4499570.954412005 5362642.093442787, 4499570.556693435 5362636.153041987, 4499570.655498709 5362630.410606921, 4499555.661014746 5362630.906959233, 4499555.363665962 5362637.144448203, 4499555.860736909 5362643.480866794)))",8.0
86,88,92,4,"MULTIPOLYGON (((48.40201794942809 11.99683201769699, 48.40202596265949 11.99695271710266, 48.40204287947719 11.99695674041618, 48.40205000234612 11.99706536988129, 48.40197165073304 11.99706939319481, 48.40189686044435 11.9970868275534, 48.40187905321655 11.99685749868263, 48.40195384353142 11.996834699906, 48.40201794942809 11.99683201769699)))","MULTIPOLYGON (((4499872.941515576 5362687.746618929, 4499881.878589249 5362688.63738763, 4499882.176549951 5362690.51849939, 4499890.219910851 5362691.310302664, 4499890.517550668 5362682.597728592, 4499891.808210686 5362674.281138151, 4499874.827718887 5362672.301536206, 4499873.139880786 5362680.618146523, 4499872.941515576 5362687.746618929)))",9.0
87,89,93,4,"MULTIPOLYGON (((48.40924782423122 11.98795621385113, 48.40928343352098 11.98815469731823, 48.40929055537595 11.98815201510922, 48.40930301861974 11.98822309364811, 48.40930034792489 11.98823516358868, 48.40923447074114 11.98824723352925, 48.40918728838142 11.98827271451489, 48.40916592277013 11.9881493329002, 48.40915702042948 11.98810909976498, 48.40915791066361 11.98807825436131, 48.40914099621232 11.98799376477734, 48.40918728838142 11.98796157826916, 48.40924782423122 11.98795621385113)))","MULTIPOLYGON (((4499215.862821735 5363491.756644919, 4499230.557793434 5363495.714171809, 4499230.359336666 5363496.506139953, 4499235.621714833 5363497.891265002, 4499236.5152486 5363497.594157993, 4499237.407762067 5363490.268588984, 4499239.293444828 5363485.021711296, 4499230.158734214 5363482.647219409, 4499227.179990946 5363481.657730172, 4499224.896413518 5363481.757058914, 4499218.641077941 5363479.877123931, 4499216.258965088 5363485.025094553, 4499215.862821735 5363491.756644919)))",10.0
88,90,94,4,"MULTIPOLYGON (((48.40457019207734 11.99252659035395, 48.40459957244533 11.9927706713743, 48.40454615358176 11.99277201247881, 48.40449273466212 11.99279481125544, 48.40446513486498 11.99255207133959, 48.40451944412896 11.99253061366747, 48.40457019207734 11.99252659035395)))","MULTIPOLYGON (((4499554.176557375 5362971.571205288, 4499572.248626737 5362974.836668077, 4499572.347410723 5362968.896570779, 4499574.034925942 5362962.956330751, 4499556.062133124 5362959.888850004, 4499554.473940288 5362965.928091297, 4499554.176557375 5362971.571205288)))",11.0
89,91,95,4,"MULTIPOLYGON (((48.40477940709086 11.98968474445954, 48.40480166485541 11.98975984631196, 48.40482214199022 11.98984165368691, 48.40471352405068 11.98991675553933, 48.40469482749672 11.98983763037339, 48.40465387311637 11.98973302422181, 48.4046725696854 11.98971558986321, 48.40469037593524 11.9897504585804, 48.40477940709086 11.98968474445954)))","MULTIPOLYGON (((4499343.768887818 5362994.858261856, 4499349.32972559 5362997.33258817, 4499355.387009108 5362999.608855108, 4499360.946041609 5362987.530031784, 4499355.087362658 5362985.451731874, 4499347.341756803 5362980.898641699, 4499346.051178888 5362982.977831603, 4499348.633106291 5362984.957532278, 4499343.768887818 5362994.858261856)))",12.0
90,92,96,4,"MULTIPOLYGON (((48.40336106712841 11.98599307764781, 48.40337353182535 11.98604672182811, 48.40338688685439 11.98611780036701, 48.40332011167413 11.98614462245716, 48.40332011167413 11.98616473902477, 48.40328894989333 11.98617949117435, 48.4032844982088 11.98616473902477, 48.40322751661242 11.98619424332393, 48.40321416154152 11.98612316478504, 48.40320436782063 11.98606549729122, 48.40326758180402 11.98603599299205, 48.40326936247848 11.9860266052605, 48.40329518225099 11.98601051200641, 48.4032996339346 11.98602258194698, 48.40336106712841 11.98599307764781)))","MULTIPOLYGON (((4499070.41102041 5362837.182368371, 4499074.383177098 5362838.567729572, 4499079.646220929 5362840.051873568, 4499081.630896072 5362832.626243081, 4499083.120365643 5362832.625986177, 4499084.212046785 5362829.160660631, 4499083.119683117 5362828.665828977, 4499085.303150411 5362822.329195657, 4499080.040091621 5362820.845041796, 4499075.770080877 5362819.756736411, 4499073.586743845 5362826.786404284, 4499072.891691813 5362826.984533283, 4499071.700615582 5362829.855856009, 4499072.594383995 5362830.350719955, 4499070.41102041 5362837.182368371)))",13.0
91,93,97,4,"MULTIPOLYGON (((48.40234749014962 11.98636286669736, 48.40238666568177 11.98645674401288, 48.40241604731109 11.98643260413174, 48.40249528859041 11.98663242870335, 48.40245077103295 11.9866592507935, 48.40240714378885 11.98671155386929, 48.40232612166482 11.98651977592473, 48.40228961714919 11.98642053419118, 48.40231810848071 11.98638700657849, 48.40234749014962 11.98636286669736)))","MULTIPOLYGON (((4499097.771761393 5362724.469614691, 4499104.723486095 5362728.824691254, 4499102.936641567 5362732.092179825, 4499117.733766348 5362740.901196013, 4499119.718936678 5362735.950589712, 4499123.590822085 5362731.098673459, 4499109.389447046 5362722.091515279, 4499102.040567948 5362718.03351263, 4499099.558605348 5362721.202120133, 4499097.771761393 5362724.469614691)))",14.0
92,94,98,4,"MULTIPOLYGON (((48.41173731345427 11.988142785122, 48.4117640191165 11.98821788697442, 48.4117738111891 11.98821118145188, 48.41179962664427 11.98827823667726, 48.41178449344802 11.98828494219979, 48.41181921077391 11.98837211399278, 48.41176936024724 11.98840295939645, 48.41173108213108 11.98845258026322, 48.41170170588286 11.98839625387391, 48.41169369417585 11.98840027718743, 48.4116278420553 11.98824182152748, 48.41168034132804 11.98817899494371, 48.41173731345427 11.988142785122)))","MULTIPOLYGON (((4499229.715882209 5363768.581948701, 4499235.276083335 5363771.550765565, 4499234.779834263 5363772.639701395, 4499239.744325647 5363775.509619785, 4499240.240489485 5363773.826759577, 4499246.694340833 5363777.686343236, 4499248.977020116 5363772.142713295, 4499252.649829939 5363767.885720477, 4499248.479534891 5363764.619722242, 4499248.777252294 5363763.728789994, 4499237.045751019 5363756.407826507, 4499232.39555962 5363762.246342978, 4499229.715882209 5363768.581948701)))",15.0
