,id,pv_area_id,time_created,segment,gutter,azimuth,slope
1688,2689,950,2021-01-05 11:05:38,"MULTIPOLYGON (((48.39959521615052 11.99432917425212, 48.39959699695368 11.99439354726818, 48.39969245954926 11.99438168864921, 48.39968800754981 11.99431731563314, 48.39959521615052 11.99432917425212)))","MULTILINESTRING ((48.39969245954926 11.99438168864921, 48.39959699695368 11.99439354726818))",-8845429980615910.0,35.0
1689,2690,952,2021-01-05 11:05:39,"MULTIPOLYGON (((48.39878548952231 11.99691208348653, 48.39881165679085 11.99688666053284, 48.39885583231324 11.99698182092084, 48.39882946509269 11.9970060188335, 48.39878548952231 11.99691208348653)))",,0.0,0.0
1690,2691,954,2021-01-05 11:05:40,"MULTIPOLYGON (((48.39915132853348 11.99715707057468, 48.39916646548917 11.99719193929176, 48.39913441075447 11.99722412579967, 48.39911838337937 11.99719059818708, 48.39915132853348 11.99715707057468)))",,0.0,0.0
1691,2692,956,2021-01-05 11:05:40,"MULTIPOLYGON (((48.39697511902442 11.99753961132658, 48.39699648975699 11.99756777452119, 48.39695463873101 11.99764153526859, 48.39692970618827 11.99760666655148, 48.39697511902442 11.99753961132658)))",,0.0,0.0
1692,2693,958,2021-01-05 11:05:41,"MULTIPOLYGON (((48.39767728740635 11.99666362670894, 48.39772448044419 11.99674006966568, 48.39770311001762 11.99677493838263, 48.39765324565351 11.99669581321688, 48.39767728740635 11.99666362670894)))",,0.0,0.0
1693,2694,960,2021-01-05 11:05:42,"MULTIPOLYGON (((48.3983481193949 11.99404232796644, 48.39833654389028 11.99408121999693, 48.39837037997383 11.99410670098257, 48.39838373631626 11.99407183226559, 48.3983481193949 11.99404232796644)))",,0.0,0.0
1694,2695,962,2021-01-05 11:05:43,"MULTIPOLYGON (((48.39792298931047 11.99326675287493, 48.39794525007515 11.99324261299399, 48.39785088967417 11.99309401700023, 48.39783038442423 11.99312057248397, 48.39792298931047 11.99326675287493)))","MULTILINESTRING ((48.39785088967417 11.99309401700023, 48.39794525007515 11.99324261299399))",1.56724061964465e+16,35.0
1695,2696,962,2021-01-05 11:05:43,"MULTIPOLYGON (((48.39783038442423 11.99312057248397, 48.39781435663853 11.99314873567844, 48.39790785198505 11.99330028048741, 48.39792298931047 11.99326675287493, 48.39783038442423 11.99312057248397)))","MULTILINESTRING ((48.39781435663853 11.99314873567844, 48.39790785198505 11.99330028048741))",-2.25374106009145e+16,35.0
1696,2697,964,2021-01-05 11:05:44,"MULTIPOLYGON (((48.39812138187825 11.99270905510946, 48.39815719737523 11.99291699120722, 48.39810535418482 11.99294106618809, 48.39806795621157 11.99273319499028, 48.39806172321347 11.99273185388575, 48.39805746948814 11.99269705006868, 48.39811356644825 11.99267827460586, 48.39812138187825 11.99270905510946)))",,0.0,0.0
1697,2698,965,2021-01-05 11:05:44,"MULTIPOLYGON (((48.40808478279297 11.98740952198318, 48.40809336980033 11.98735000748918, 48.40803136759015 11.98733307902643, 48.40803283257662 11.98732452650344, 48.40797941731944 11.98730977435373, 48.40796695375154 11.98737817068324, 48.40808478279297 11.98740952198318)))","MULTILINESTRING ((48.40809336980033 11.98735000748918, 48.40803136759015 11.98733307902643))",1.14235234837464e+16,35.0
1698,2699,965,2021-01-05 11:05:44,"MULTIPOLYGON (((48.40796695375154 11.98737817068324, 48.40796339273179 11.98745595474428, 48.40808090626058 11.98749216456625, 48.40808478279297 11.98740952198318, 48.40796695375154 11.98737817068324)))","MULTILINESTRING ((48.40808090626058 11.98749216456625, 48.40796339273179 11.98745595474428))",-6388558373306740.0,35.0
1699,2700,967,2021-01-05 11:05:46,"MULTIPOLYGON (((48.40877875507922 11.98779686780346, 48.40882326709774 11.98778345675862, 48.40877608435616 11.98757424445628, 48.40873335277947 11.98757826776963, 48.40877875507922 11.98779686780346)))","MULTILINESTRING ((48.40877608435616 11.98757424445628, 48.40882326709774 11.98778345675862))",1.76217199514051e+16,35.0
1700,2701,967,2021-01-05 11:05:46,"MULTIPOLYGON (((48.40873335277947 11.98757826776963, 48.40868973092467 11.98760777206848, 48.40874314543641 11.98782100768435, 48.40877875507922 11.98779686780346, 48.40873335277947 11.98757826776963)))","MULTILINESTRING ((48.40874314543641 11.98782100768435, 48.40868973092467 11.98760777206848))",-5117918792816740.0,35.0
1701,2702,969,2021-01-05 11:05:47,"MULTIPOLYGON (((48.4096757820265 11.98912069129957, 48.4097291955018 11.98907509374673, 48.40963483165677 11.98890343237025, 48.40958141808246 11.98895171213209, 48.4096757820265 11.98912069129957)))","MULTILINESTRING ((48.40963483165677 11.98890343237025, 48.4097291955018 11.98907509374673))",1.60315074773839e+16,35.0
1702,2703,969,2021-01-05 11:05:47,"MULTIPOLYGON (((48.40958141808246 11.98895171213209, 48.40952978490737 11.98903754281996, 48.40962770985097 11.98920115756947, 48.4096757820265 11.98912069129957, 48.40958141808246 11.98895171213209)))","MULTILINESTRING ((48.40952978490737 11.98903754281996, 48.40962770985097 11.98920115756947))",-2.17710645740114e+16,35.0
1703,2704,971,2021-01-05 11:05:48,"MULTIPOLYGON (((48.4094508627791 11.98868747004496, 48.40952297127658 11.98868747004523, 48.40950516671842 11.98856811174457, 48.40943572888357 11.98856811174432, 48.4094508627791 11.98868747004496)))","MULTILINESTRING ((48.40950516671842 11.98856811174457, 48.40952297127658 11.98868747004523))",-1.79618119986172e+16,35.0
1704,2705,971,2021-01-05 11:05:48,"MULTIPOLYGON (((48.40943572888357 11.98856811174432, 48.40937519325804 11.98860298046113, 48.40938053463976 11.98863919028268, 48.40938409556053 11.98863784917819, 48.40938943694135 11.98867674120874, 48.40938498579083 11.98868076452223, 48.40939032717154 11.98871831544828, 48.4094508627791 11.98868747004496, 48.40943572888357 11.98856811174432)))","MULTILINESTRING ((48.40937519325804 11.98860298046113, 48.40938409556053 11.98863784917819))",1.74627288076593e+16,35.0
1705,2706,973,2021-01-05 11:05:49,"MULTIPOLYGON (((48.40947267338497 11.98874647864309, 48.40951095320093 11.98874647864324, 48.40950472160473 11.98868881114966, 48.40946480452878 11.98868848875658, 48.40947267338497 11.98874647864309)))","MULTILINESTRING ((48.40950472160473 11.98868881114966, 48.40951095320093 11.98874647864324))",-177336123056926.0,35.0
1706,2707,973,2021-01-05 11:05:49,"MULTIPOLYGON (((48.40946480452878 11.98868848875658, 48.40943008559574 11.98870324090595, 48.40943617399881 11.98875586637447, 48.40945931995401 11.98874647864305, 48.40947267338497 11.98874647864309, 48.40946480452878 11.98868848875658)))","MULTILINESTRING ((48.40943008559574 11.98870324090595, 48.40943617399881 11.98875586637447))",2238506323976070.0,35.0
1707,2708,975,2021-01-05 11:05:51,"MULTIPOLYGON (((48.40947578918539 11.9888631547347, 48.40954255628341 11.98886449583946, 48.40952564195982 11.9887478197478, 48.40945798461072 11.98874781974755, 48.40947578918539 11.9888631547347)))","MULTILINESTRING ((48.40952564195982 11.9887478197478, 48.40954255628341 11.98886449583946))",-1.79385891672521e+16,35.0
1708,2709,975,2021-01-05 11:05:51,"MULTIPOLYGON (((48.40945798461072 11.98874781974755, 48.40939655878171 11.98878000625535, 48.40940190016122 11.9888148749724, 48.40940635131027 11.9888135338679, 48.40941258291845 11.98885510810748, 48.4094063513104 11.98885510810744, 48.40941258291858 11.988896682347, 48.40947578918539 11.9888631547347, 48.40945798461072 11.98874781974755)))","MULTILINESTRING ((48.4094063513104 11.98885510810744, 48.40941258291858 11.988896682347))",-1.79657837610458e+16,35.0
1709,2710,1013,2021-01-05 11:05:52,"MULTIPOLYGON (((48.40052018393568 11.99249973413877, 48.40051677336502 11.99248113225297, 48.40047922619425 11.99249571082512, 48.40048293870924 11.99251331876088, 48.40052018393568 11.99249973413877)))","MULTILINESTRING ((48.40051677336502 11.99248113225297, 48.40047922619425 11.99249571082512))",7721234222742950.0,35.0
1710,2711,1013,2021-01-05 11:05:52,"MULTIPOLYGON (((48.40048293870924 11.99251331876088, 48.40049525314073 11.99257885930425, 48.40053101952939 11.9925656218366, 48.40052018393568 11.99249973413877, 48.40048293870924 11.99251331876088)))","MULTILINESTRING ((48.40053101952939 11.9925656218366, 48.40049525314073 11.99257885930425))",-1.01867036261803e+16,35.0
1711,2712,941,2021-01-05 11:05:54,"MULTIPOLYGON (((48.3998421388467 11.99336796257158, 48.39977268781831 11.99338137361633, 48.39977446861526 11.99342831227386, 48.39982255010499 11.99345379325956, 48.39977892060701 11.99345647546841, 48.39977624941214 11.99349670860344, 48.39977624941234 11.99355705830597, 48.39980296135575 11.99355571720158, 48.39980474215155 11.99359595033662, 48.39984659083312 11.99358522150077, 48.3998421388467 11.99336796257158)))",,,35.0
1712,2713,941,2021-01-05 11:05:54,"MULTIPOLYGON (((48.39977446861526 11.99342831227386, 48.39977892060701 11.99345647546841, 48.39982255010499 11.99345379325956, 48.39977446861526 11.99342831227386)))","MULTILINESTRING ((48.39977446861526 11.99342831227386, 48.39977446861526 11.99342831227386))",90.0,35.0
1713,2714,941,2021-01-05 11:05:54,"MULTIPOLYGON (((48.39984659083312 11.99358522150077, 48.39989378185835 11.99359326812794, 48.39988843947968 11.99337198588524, 48.3998421388467 11.99336796257158, 48.39984659083312 11.99358522150077)))","MULTILINESTRING ((48.39988843947968 11.99337198588524, 48.39989378185835 11.99359326812794))",-1.72624754236717e+16,35.0
1714,2715,943,2021-01-05 11:05:55,"MULTIPOLYGON (((48.39987200278148 11.99381680966088, 48.399862335902 11.99381687233369, 48.39986101080103 11.99379385701198, 48.39985165113871 11.99379273245262, 48.39985923000768 11.99392528525308, 48.39990196904062 11.99392260304423, 48.39990018824815 11.99387566438668, 48.39987200278148 11.99381680966088)))","MULTILINESTRING ((48.39990196904062 11.99392260304423, 48.39985923000768 11.99392528525308))",-8491040845340400.0,35.0
1715,2716,943,2021-01-05 11:05:55,"MULTIPOLYGON (((48.39990018824815 11.99387566438668, 48.39989573626688 11.99381665578862, 48.39987200278148 11.99381680966088, 48.39990018824815 11.99387566438668)))",,,35.0
1716,2717,945,2021-01-05 11:05:57,"MULTIPOLYGON (((48.40020529225645 11.99512585981357, 48.40020885381993 11.99521839602416, 48.40026672918732 11.99521571381537, 48.40026138684817 11.99511781318676, 48.40020529225645 11.99512585981357)))",,0.0,0.0
1717,2718,947,2021-01-05 11:05:57,"MULTIPOLYGON (((48.39971902842801 11.99282898240055, 48.39971012443364 11.99278874926548, 48.39966827563978 11.99279411368332, 48.39968519324174 11.99289201431196, 48.39972080922668 11.99284239344557, 48.39971902842801 11.99282898240055)))","MULTILINESTRING ((48.39971012443364 11.99278874926548, 48.39971902842801 11.99282898240055))",1.76445002424308e+16,35.0
1718,2719,947,2021-01-05 11:05:57,"MULTIPOLYGON (((48.39962727059045 11.99287139365955, 48.39963706500015 11.99291833231712, 48.39980089848002 11.99285261819717, 48.39979026032586 11.99280484251978, 48.39971902842801 11.99282898240055, 48.39972080922668 11.99284239344557, 48.39968519324174 11.99289201431196, 48.39962727059045 11.99287139365955)))","MULTILINESTRING ((48.39979026032586 11.99280484251978, 48.39971902842801 11.99282898240055))",7974111403126620.0,35.0
1719,2720,947,2021-01-05 11:05:57,"MULTIPOLYGON (((48.39963706500015 11.99291833231712, 48.39964864020924 11.99300416300523, 48.39981336404957 11.99293576667628, 48.39980089848002 11.99285261819717, 48.39963706500015 11.99291833231712)))","MULTILINESTRING ((48.39981336404957 11.99293576667628, 48.39964864020924 11.99300416300523))",-1.04131852669321e+16,35.0
1720,2721,947,2021-01-05 11:05:57,"MULTIPOLYGON (((48.39966827563978 11.99279411368332, 48.39963176921705 11.99281691245971, 48.39961930360327 11.99282227687767, 48.39962727059045 11.99287139365955, 48.39968519324174 11.99289201431196, 48.39966827563978 11.99279411368332)))","MULTILINESTRING ((48.39961930360327 11.99282227687767, 48.39962727059045 11.99287139365955))",-0.3365674877594668,35.0
1721,2722,949,2021-01-05 11:05:59,"MULTIPOLYGON (((48.39974911741192 11.99320360749419, 48.39971795344366 11.99320897191207, 48.39972151504129 11.99330016701815, 48.39975356940613 11.99329748480928, 48.39974911741192 11.99320360749419)))","MULTILINESTRING ((48.39971795344366 11.99320897191207, 48.39972151504129 11.99330016701815))",6534730083187740.0,35.0
1722,2723,949,2021-01-05 11:05:59,"MULTIPOLYGON (((48.39975356940613 11.99329748480928, 48.39982391085814 11.99328943818252, 48.39984082840807 11.99328809707807, 48.39983726681886 11.9932116541215, 48.39982391085791 11.99321031301695, 48.39982034926769 11.99319287865844, 48.39974911741192 11.99320360749419, 48.39975356940613 11.99329748480928)))","MULTILINESTRING ((48.39983726681886 11.9932116541215, 48.39984082840807 11.99328809707807))",-1.73889602090481e+16,35.0
1723,2724,949,2021-01-05 11:05:59,"MULTIPOLYGON (((48.39972151504129 11.99330016701815, 48.39972418623925 11.99333503573521, 48.39975713100108 11.99333369463081, 48.39975356940613 11.99329748480928, 48.39972151504129 11.99330016701815)))","MULTILINESTRING ((48.39975713100108 11.99333369463081, 48.39972418623925 11.99333503573521))",-8363114941892490.0,35.0
1724,2725,951,2021-01-05 11:06:01,"MULTIPOLYGON (((48.39876961103532 11.99569220618816, 48.39881413181443 11.9957927890259, 48.39877584394713 11.99582899884728, 48.39873221355112 11.99572439269605, 48.39876961103532 11.99569220618816)))",,0.0,0.0
1725,2726,953,2021-01-05 11:06:01,"MULTIPOLYGON (((48.39910680804986 11.99718791597803, 48.39913975321175 11.99725899451671, 48.39910235599967 11.99729520433811, 48.39906987655313 11.99722461886806, 48.39910680804986 11.99718791597803)))",,0.0,0.0
1726,2727,955,2021-01-05 11:06:02,"MULTIPOLYGON (((48.39679127695746 11.99715327956428, 48.39683312811822 11.99720692374448, 48.39680285281418 11.99726459123792, 48.39675833027506 11.99721228816221, 48.39679127695746 11.99715327956428)))",,0.0,0.0
1727,2728,957,2021-01-05 11:06:02,"MULTIPOLYGON (((48.39701697003372 11.99750742481872, 48.39699916109767 11.99748328493762, 48.39697066678737 11.99753692911757, 48.39698669483904 11.99755168126713, 48.39701697003372 11.99750742481872)))","MULTILINESTRING ((48.39699916109767 11.99748328493762, 48.39697066678737 11.99753692911757))",3634470730630660.0,35.0
1728,2729,957,2021-01-05 11:06:02,"MULTIPOLYGON (((48.39698669483904 11.99755168126713, 48.39700094199185 11.99757448004371, 48.39702854583879 11.99752485917726, 48.39701697003372 11.99750742481872, 48.39698669483904 11.99755168126713)))","MULTILINESTRING ((48.39702854583879 11.99752485917726, 48.39700094199185 11.99757448004371))",-1.42553804642956e+16,35.0
1729,2730,959,2021-01-05 11:06:04,"MULTIPOLYGON (((48.39828668014624 11.99373521503546, 48.39827688547663 11.99372314509491, 48.39822969295184 11.99382775124582, 48.39824215890614 11.99383848008188, 48.39828668014624 11.99373521503546)))","MULTILINESTRING ((48.39827688547663 11.99372314509491, 48.39822969295184 11.99382775124582))",3.26845161379983e+16,35.0
1730,2731,959,2021-01-05 11:06:04,"MULTIPOLYGON (((48.39824215890614 11.99383848008188, 48.39825603464407 11.99385576435835, 48.39829914608659 11.99374728497601, 48.39828668014624 11.99373521503546, 48.39824215890614 11.99383848008188)))","MULTILINESTRING ((48.39829914608659 11.99374728497601, 48.39825603464407 11.99385576435835))",-1.49895696366568e+16,35.0
1731,2732,961,2021-01-05 11:06:05,"MULTIPOLYGON (((48.39774490284094 11.9929247712265, 48.39771818981667 11.99285235158334, 48.39759709059871 11.99295025221149, 48.39762558455858 11.99301998964564, 48.39774490284094 11.9929247712265)))","MULTILINESTRING ((48.39771818981667 11.99285235158334, 48.39759709059871 11.99295025221149))",5.93436377230357e+16,35.0
1732,2733,961,2021-01-05 11:06:05,"MULTIPOLYGON (((48.39762558455858 11.99301998964564, 48.39765140719594 11.9930910681843, 48.39774401240734 11.99302133075057, 48.39776983498427 11.99299584976515, 48.39774490284094 11.9929247712265, 48.39762558455858 11.99301998964564)))","MULTILINESTRING ((48.39774401240734 11.99302133075057, 48.39765140719594 11.9930910681843))",-1.18677755979461e+16,35.0
1733,2734,961,2021-01-05 11:06:05,"MULTIPOLYGON (((48.39774401240734 11.99302133075057, 48.39778408191815 11.99313130131981, 48.3978045618779 11.99310582033437, 48.39776983498427 11.99299584976515, 48.39774401240734 11.99302133075057)))","MULTILINESTRING ((48.39774401240734 11.99302133075057, 48.39778408191815 11.99313130131981))",-1099762882821030.0,35.0
1734,2735,961,2021-01-05 11:06:05,"MULTIPOLYGON (((48.3978045618779 11.99310582033437, 48.3978339461536 11.99308570376696, 48.39779832884708 11.99297841540674, 48.39776983498427 11.99299584976515, 48.3978045618779 11.99310582033437)))","MULTILINESTRING ((48.39779832884708 11.99297841540674, 48.3978339461536 11.99308570376696))",1706371236243260.0,35.0
1735,2736,963,2021-01-05 11:06:07,"MULTIPOLYGON (((48.39822130805597 11.9928620059229, 48.39826788906672 11.9928483264609, 48.3983961100686 11.99280407001282, 48.39836138357854 11.99261229206905, 48.39831686240358 11.9926283853229, 48.39828617695041 11.99270340796469, 48.39822130805597 11.9928620059229)))",,,35.0
1736,2737,963,2021-01-05 11:06:07,"MULTIPOLYGON (((48.39814590072994 11.99280138780292, 48.39815986865511 11.9928861458037, 48.39822130805597 11.9928620059229, 48.39828617695041 11.99270340796469, 48.39827968266533 11.99266600885825, 48.39814590072994 11.99280138780292)))","MULTILINESTRING ((48.39814590072994 11.99280138780292, 48.39815986865511 11.9928861458037))",-0.4795884055442036,35.0
1737,2738,963,2021-01-05 11:06:07,"MULTIPOLYGON (((48.3982750124635 11.99263911415875, 48.39823761461573 11.99265923072613, 48.39819487418455 11.99267666508449, 48.39819754546264 11.99271287490604, 48.39813404627561 11.99273728320398, 48.39814590072994 11.99280138780292, 48.39827968266533 11.99266600885825, 48.39827968266533 11.99266600885824, 48.3982750124635 11.99263911415875)))",,,35.0
1738,2739,963,2021-01-05 11:06:07,"MULTIPOLYGON (((48.39831686240358 11.9926283853229, 48.3982750124635 11.99263911415875, 48.39827968266533 11.99266600885824, 48.39827968266533 11.99266600885825, 48.39831686240358 11.9926283853229)))","MULTILINESTRING ((48.39831686240358 11.9926283853229, 48.39831686240358 11.9926283853229))",90.0,35.0
1739,2740,963,2021-01-05 11:06:07,"MULTIPOLYGON (((48.39828617695041 11.99270340796469, 48.39831686240358 11.9926283853229, 48.39827968266533 11.99266600885825, 48.39828617695041 11.99270340796469)))","MULTILINESTRING ((48.39831686240358 11.9926283853229, 48.39831686240358 11.9926283853229))",90.0,35.0
1740,2741,966,2021-01-05 11:06:09,"MULTIPOLYGON (((48.408726987847 11.98739513683764, 48.40872698784679 11.98732539940359, 48.40861481727313 11.9873388104482, 48.40861659776056 11.98740720677775, 48.408726987847 11.98739513683764)))","MULTILINESTRING ((48.40861481727313 11.9873388104482, 48.40872698784679 11.98732539940359))",9181105416987020.0,35.0
1741,2742,966,2021-01-05 11:06:09,"MULTIPOLYGON (((48.40861659776056 11.98740720677775, 48.40862278960025 11.98750686403847, 48.40867976515173 11.98750552293417, 48.4086851464718 11.98750376630208, 48.40872075615511 11.98744073439066, 48.4087323292969 11.98745682764472, 48.408726987847 11.98739513683764, 48.40861659776056 11.98740720677775)))","MULTILINESTRING ((48.40867976515173 11.98750552293417, 48.40862278960025 11.98750686403847))",-8263426240310230.0,35.0
1742,2743,966,2021-01-05 11:06:09,"MULTIPOLYGON (((48.40867976515173 11.98750552293417, 48.40868243587929 11.98755782600972, 48.40872698784745 11.98754131722826, 48.40872075615511 11.98744073439066, 48.4086851464718 11.98750376630208, 48.40867976515173 11.98750552293417)))","MULTILINESTRING ((48.40867976515173 11.98750552293417, 48.40868243587929 11.98755782600972))",5857477153054500.0,35.0
1743,2744,966,2021-01-05 11:06:09,"MULTIPOLYGON (((48.40872698784745 11.98754131722826, 48.40876704870669 11.98754265833291, 48.40876348774247 11.98745682764483, 48.4087323292969 11.98745682764472, 48.40872075615511 11.98744073439066, 48.40872698784745 11.98754131722826)))","MULTILINESTRING ((48.40876348774247 11.98745682764483, 48.40876704870669 11.98754265833291))",-1736035771809860.0,35.0
1744,2745,968,2021-01-05 11:06:11,"MULTIPOLYGON (((48.40984337098467 11.98883463508118, 48.40980064030499 11.98891241914211, 48.40985018300859 11.98899962500223, 48.40989411362062 11.98891912466495, 48.40984337098467 11.98883463508118)))","MULTILINESTRING ((48.40980064030499 11.98891241914211, 48.40985018300859 11.98899962500223))",-2048171360462600.0,35.0
1745,2746,968,2021-01-05 11:06:11,"MULTIPOLYGON (((48.40989411362062 11.98891912466495, 48.40990123538998 11.98891107803796, 48.40989767450542 11.98890437251544, 48.40990301583211 11.98889766699295, 48.40994040510358 11.98885877496257, 48.40989500384145 11.98878769642384, 48.40984337098467 11.98883463508118, 48.40989411362062 11.98891912466495)))","MULTILINESTRING ((48.40989500384145 11.98878769642384, 48.40994040510358 11.98885877496257))",1.56573156266623e+16,35.0
1746,2747,970,2021-01-05 11:06:13,"MULTIPOLYGON (((48.40990354996345 11.98889766699296, 48.40989820863676 11.98890303141094, 48.4099026597424 11.98891107803797, 48.40989464775201 11.98891778356045, 48.40986229011333 11.98898487285277, 48.40989522830915 11.98904254034644, 48.40992816648324 11.9889781673305, 48.40993350780681 11.98897414401703, 48.40993915879405 11.98898349768116, 48.40994895121796 11.98897276884519, 48.40990354996345 11.98889766699296)))","MULTILINESTRING ((48.40986229011333 11.98898487285277, 48.40989522830915 11.98904254034644))",-2061305844341860.0,35.0
1747,2748,970,2021-01-05 11:06:13,"MULTIPOLYGON (((48.40994895121796 11.98897276884519, 48.40999969374817 11.98892314797882, 48.40996141429991 11.98885609275364, 48.4099560729793 11.98885877496262, 48.4099507316581 11.98884536391758, 48.40990354996345 11.98889766699296, 48.40994895121796 11.98897276884519)))","MULTILINESTRING ((48.40996141429991 11.98885609275364, 48.40999969374817 11.98892314797882))",1594001569162720.0,35.0
1748,2749,972,2021-01-05 11:06:14,"MULTIPOLYGON (((48.40998099913804 11.98906530505588, 48.41003352207388 11.98901568418953, 48.40998812089487 11.98893521791929, 48.40993915879405 11.98898349768116, 48.40993381747102 11.98897410994963, 48.40992847614755 11.98897813326312, 48.40998099913804 11.98906530505588)))","MULTILINESTRING ((48.40998812089487 11.98893521791929, 48.41003352207388 11.98901568418953))",1.59685595592508e+16,35.0
1749,2750,972,2021-01-05 11:06:14,"MULTIPOLYGON (((48.40992847614755 11.98897813326312, 48.40988810653899 11.98906265691392, 48.40990176952188 11.98908542162311, 48.40990622062716 11.98908005720512, 48.40992135438238 11.98910822039969, 48.40991779349928 11.98911626702669, 48.40993648813313 11.98914308911678, 48.40998099913804 11.98906530505588, 48.40992847614755 11.98897813326312)))","MULTILINESTRING ((48.40988810653899 11.98906265691392, 48.40990176952188 11.98908542162311))",-2.18410144928412e+16,35.0
1750,2751,1875,2021-01-05 11:06:15,"MULTIPOLYGON (((48.41075162092607 11.9869840328043, 48.41079257039575 11.98695586960994, 48.4107898997791 11.98693441193791, 48.41082817860345 11.98691295426603, 48.41085132392542 11.9870108548947, 48.410816605939 11.98703365367109, 48.4108210569643 11.98705242913412, 48.41078010751758 11.98708059232848, 48.41075162092607 11.9869840328043)))",,0.0,0.0
1751,2752,974,2021-01-05 11:06:16,"MULTIPOLYGON (((48.41032949056367 11.99219435885206, 48.41038023271422 11.99216753676222, 48.41036865994732 11.99212328031364, 48.41037845228848 11.99208707049216, 48.41036598930827 11.99205354287958, 48.41033002122904 11.99207694952033, 48.4102935224581 11.99204610411666, 48.41028854072017 11.9919341845787, 48.4102662853571 11.99194223120562, 48.41028141900525 11.99199989869923, 48.41027401603462 11.99200369908622, 48.41032949056367 11.99219435885206)))",,,35.0
1752,2753,974,2021-01-05 11:06:16,"MULTIPOLYGON (((48.41036598930827 11.99205354287958, 48.41032681992186 11.99190736248882, 48.41028854072017 11.9919341845787, 48.41030509524175 11.99198441330965, 48.4102935224581 11.99204610411666, 48.41033002122904 11.99207694952033, 48.41036598930827 11.99205354287958)))","MULTILINESTRING ((48.41032681992186 11.99190736248882, 48.41036598930827 11.99205354287958))",1739613498363960.0,35.0
1753,2754,974,2021-01-05 11:06:16,"MULTIPOLYGON (((48.41030509524175 11.99198441330965, 48.41028854072017 11.9919341845787, 48.4102935224581 11.99204610411666, 48.41030509524175 11.99198441330965)))",,,35.0
1754,2755,974,2021-01-05 11:06:16,"MULTIPOLYGON (((48.41027401603462 11.99200369908622, 48.41020931158346 11.992056225088, 48.41023601804824 11.99214473798518, 48.41025888238487 11.99215524389479, 48.4102805287915 11.99223727419592, 48.41032949056367 11.99219435885206, 48.41027401603462 11.99200369908622)))","MULTILINESTRING ((48.41020931158346 11.992056225088, 48.41023601804824 11.99214473798518))",-7804564030102840.0,35.0
1755,2756,976,2021-01-05 11:06:18,"MULTIPOLYGON (((48.40974748097569 11.9861069171841, 48.40973679828883 11.98606668404902, 48.40969050662041 11.98609216503438, 48.40970296976617 11.98613239816946, 48.40974748097569 11.9861069171841)))","MULTILINESTRING ((48.40973679828883 11.98606668404902, 48.40969050662041 11.98609216503438))",6952482362346410.0,35.0
1756,2757,976,2021-01-05 11:06:18,"MULTIPOLYGON (((48.40970296976617 11.98613239816946, 48.40971632313331 11.98618604234956, 48.40976083433111 11.9861605613642, 48.40974748097569 11.9861069171841, 48.40970296976617 11.98613239816946)))","MULTILINESTRING ((48.40976083433111 11.9861605613642, 48.40971632313331 11.98618604234956))",-1114420331755970.0,35.0
1757,2758,978,2021-01-05 11:06:19,"MULTIPOLYGON (((48.4095548279991 11.98899354607765, 48.40957619344668 11.98895867736071, 48.40955293709941 11.98891915873109, 48.40952723094907 11.98893990189751, 48.4095548279991 11.98899354607765)))","MULTILINESTRING ((48.40955293709941 11.98891915873109, 48.40957619344668 11.98895867736071))",1.58650076311941e+16,35.0
1758,2759,978,2021-01-05 11:06:19,"MULTIPOLYGON (((48.40952723094907 11.98893990189751, 48.40949963388427 11.98897477061445, 48.4095316820874 11.98903243810811, 48.4095548279991 11.98899354607765, 48.40952723094907 11.98893990189751)))","MULTILINESTRING ((48.40949963388427 11.98897477061445, 48.4095316820874 11.98903243810811))",-1.99474823637173e+16,35.0
1759,2760,980,2021-01-05 11:06:20,"MULTIPOLYGON (((48.41039309039903 11.99178417232369, 48.41045896608124 11.99174796250241, 48.4104235718637 11.99163087203547, 48.41042958909797 11.99162726309719, 48.41041356528177 11.99156959560359, 48.41040288273496 11.99157361891706, 48.41039398061083 11.99154009130449, 48.41033077548521 11.99157227781229, 48.41039309039903 11.99178417232369)))","MULTILINESTRING ((48.4104235718637 11.99163087203547, 48.41045896608124 11.99174796250241))",1.72166325881395e+16,35.0
1760,2761,980,2021-01-05 11:06:20,"MULTIPOLYGON (((48.41033077548521 11.99157227781229, 48.41026935071055 11.99162860420111, 48.41033166569962 11.99183379319001, 48.41039309039903 11.99178417232369, 48.41033077548521 11.99157227781229)))","MULTILINESTRING ((48.41026935071055 11.99162860420111, 48.41033166569962 11.99183379319001))",-7906961852343020.0,35.0
1761,2762,982,2021-01-05 11:06:22,"MULTIPOLYGON (((48.4093766717957 11.9852901299505, 48.40938052011366 11.98528799820738, 48.40938052011365 11.98527995158036, 48.40938853218504 11.9852732460579, 48.40943215344051 11.98526788164005, 48.40940188563407 11.98510963130881, 48.40934491089163 11.9851176779356, 48.4093766717957 11.9852901299505)))","MULTILINESTRING ((48.40940188563407 11.98510963130881, 48.40943215344051 11.98526788164005))",1.78069881076462e+16,35.0
1762,2763,982,2021-01-05 11:06:22,"MULTIPOLYGON (((48.40934491089163 11.9851176779356, 48.40933422812033 11.98512170124907, 48.40933422812038 11.98513243008509, 48.40928971654921 11.98516461659294, 48.40932087465367 11.98532286692418, 48.4093766717957 11.9852901299505, 48.40934491089163 11.9851176779356)))","MULTILINESTRING ((48.40928971654921 11.98516461659294, 48.40932087465367 11.98532286692418))",-2.23628108422846e+16,35.0
